前点偏差X均值,前点偏差Y均值,前盾俯仰角均值,前盾滚动角均值,主液压油箱温度均值,液压油箱温度预警设置均值,液压油箱温度报警设置均值,温度误差设置均值,左侧护盾压力均值,右侧护盾压力均值,顶护盾压力均值,左侧楔形油缸压力均值,右侧楔形油缸压力均值,左侧扭矩油缸伸出压力均值,左侧扭矩油缸回收压力均值,右侧扭矩油缸伸出压力均值,右侧扭矩油缸回收压力均值,左侧后支撑压力均值,右侧后支撑压力均值,撑靴压力均值,左侧护盾位移均值,右侧护盾位移均值,左侧扭矩油缸位移均值,右侧扭矩油缸位移均值,内循环水罐温度均值,内循环水罐液位均值,冷水箱温度均值,冷水箱液位均值,热水箱温度均值,热水箱液位均值,刀盘喷水压力均值,污水箱压力检测均值,TBM外水进水温度均值,TBM主冷却器进水温度均值,暖水泵压力均值,冷水泵压力均值,内水泵压力均值,变频器1温度均值,变频器2温度均值,暖水箱自动排水温度设置均值,二次风机频率设置均值,齿轮油温度均值,EP2泵 出口压力检测均值,EP2 内密封压力均值,EP2 外密封压力均值,齿轮润滑油箱压力液位1均值,齿轮润滑油箱压力液位2均值,泵1润滑压力均值,泵2润滑压力均值,泵3润滑压力均值,泵4润滑压力均值,齿轮密封压力均值,齿轮回油泵出口压力均值,主驱动加压压力均值,润滑泵电机电流均值,外密封腔流量均值,外密封流量均值,齿轮润滑流量1均值,齿轮润滑流量2均值,前部小齿轮轴承润滑流量1均值,前部小齿轮轴承润滑流量2均值,后部小齿轮轴承润滑流量1均值,后部小齿轮轴承润滑流量2均值,齿轮密封外密封压力均值,齿轮密封内密封压力均值,齿轮油温度预警设置均值,齿轮油温度报警设置均值,主驱动1#电机电流均值,主驱动2#电机电流均值,主驱动3#电机电流均值,主驱动4#电机电流均值,主驱动5#电机电流均值,主驱动6#电机电流均值,主驱动7#电机电流均值,主驱动8#电机电流均值,主驱动9#电机电流均值,主驱动10#电机电流均值,主驱动1#电机扭矩均值,主驱动2#电机扭矩均值,主驱动3#电机扭矩均值,主驱动4#电机扭矩均值,主驱动5#电机扭矩均值,主驱动6#电机扭矩均值,主驱动7#电机扭矩均值,主驱动8#电机扭矩均值,主驱动9#电机扭矩均值,主驱动10#电机扭矩均值,主驱动1#电机输出频率均值,主驱动2#电机输出频率均值,主驱动3#电机输出频率均值,主驱动4#电机输出频率均值,主驱动5#电机输出频率均值,主驱动6#电机输出频率均值,主驱动7#电机输出频率均值,主驱动8#电机输出频率均值,主驱动9#电机输出频率均值,主驱动10#电机输出频率均值,主驱动1#电机输出功率均值,主驱动2#电机输出功率均值,主驱动3#电机输出功率均值,主驱动4#电机输出功率均值,主驱动5#电机输出功率均值,主驱动6#电机输出功率均值,主驱动7#电机输出功率均值,主驱动8#电机输出功率均值,主驱动9#电机输出功率均值,主驱动10#电机输出功率均值,减速机1#温度均值,减速机2#温度均值,减速机3#温度均值,减速机4#温度均值,减速机5#温度均值,减速机6#温度均值,减速机7#温度均值,减速机8#温度均值,减速机9#温度均值,减速机10#温度均值,刀盘转速均值,刀盘转速电位器设定值均值,刀盘刹车压力均值,刀盘扭矩均值,刀盘给定转速显示值均值,刀盘速度给定均值,刀盘功率均值,刀盘运行时间均值,刀盘运行时间.1均值,给定频率均值,变频柜回水温度报警值均值,变频柜回水温度停机值均值,减速机温度报警值均值,减速机温度停机值均值,刀盘最低转速设置均值,左撑靴小腔压力均值,右撑靴小腔压力均值,推进压力均值,贯入度均值,总推进力均值,推进速度均值,推进位移均值,推进泵电机电流均值,撑靴泵电机电流均值,换步泵电机电流均值,左推进油缸行程检测均值,右推进油缸行程检测均值,左撑靴油缸行程检测均值,右撑靴油缸行程检测均值,推进速度电位器设定值均值,推进泵压力均值,控制油路2压力检测均值,辅助系统压力检测均值,推进速度给定百分比均值,左撑靴俯仰角均值,左撑靴滚动角均值,右撑靴俯仰角均值,右撑靴滚动角均值,控制泵压力均值,控制油路1 压力均值,换步泵1 压力均值,撑靴泵压力均值,换步泵2 压力均值,钢拱架泵压力均值,主机皮带机泵压力均值,左倾最大滚动角设置均值,右倾最大滚动角设置均值,左撑靴最大滚动角设置均值,左撑靴最大俯仰角设置均值,右撑靴最大滚动角设置均值,右撑靴最大俯仰角设置均值,撑靴压力设定均值,推进位移最大允许偏差设置均值,贯入度设置均值,推进给定速度百分比均值,推进速度.1均值,刀盘CH4气体浓度均值,刀盘H2S浓度均值,控制室O2浓度均值,控制室CO浓度均值,控制室CO2浓度均值,设备桥CH4浓度均值,拖车尾部CH4浓度均值,左拖拉油缸压力均值,右拖拉油缸压力均值,拖拉油缸最大允许压力设置均值,拖拉油缸最小允许压力设置均值,机械手泵1 电机电流均值,机械手泵2 电机电流均值,主机皮带机转速均值,桥架皮带机转速均值,转渣皮带机转速均值,主机皮带机泵电机电流均值,主皮带机转速电位器设定值均值,桥架皮带机转速电位器设定值均值,转渣皮带机转速电位器设定值均值,稳定段刀盘转速均值,稳定段推进速度均值,稳定段刀盘扭矩均值,稳定段总推进力均值
-32.27307587,-18.86949018,0.286200017,-0.050003208,45.57363968,50,60,2,37.53375816,41.88995005,42.7580054,75.50202586,109.8818484,67.14457906,2.58584106,25.66116937,8.291377227,0.36844136,7.977912712,322.9827342,154.6841822,150.2792247,6.084127808,3.107076518,28.83608201,0,28.9384402,1956.373169,30.30249233,2066.891398,9.426485332,359.7939565,12.21981099,27.09092897,3.94295915,4.668306319,5.509413608,32.09297829,28.83873469,35,40,31.82882455,146.0585449,0.046547067,0,695.9674805,668.2602539,42.82677434,56.38394661,63.91324247,49.12024981,8.450761859,3.223013105,0.000148534,37.60069275,78.01599672,105.6000061,13.59716501,19.00234394,33.78680617,26.29132067,35.67343807,18.84421377,0.016859568,0,50,60,96.85333354,96.46333389,96.49666646,96.63999964,97.67666651,97.90333328,96.83333333,97.09999975,97.33333384,97.60666682,293.8518,287.9052027,291.3834,287.6808024,288.6906006,289.3638011,286.8954,287.9052007,288.6905986,287.6808039,66.51333313,66.50666656,66.50666656,66.50999985,66.51999969,66.50666656,66.50999985,66.5,66.50666656,66.50666656,40.6,39.78333333,40.48333333,39.55,40.13333333,39.9,39.55,39.9,40.48333333,39.78333333,27.72195721,27.44116465,28.31090876,25.95317357,26.50354468,28.24399592,25.95160643,30.32395325,28.11776606,27.10696417,5.280814823,6939.067399,49.88693555,722.4267507,5.27369078,6939.067399,399.8166667,685,58,66.61504364,45,55,65,80,1,74.80324224,66.17862701,90.04822515,4.516256309,7072.387695,23.84931641,1427.877531,56.53551712,32.70876643,0.486979157,1383.438871,1382.330961,410.0618368,431.9177958,929.4222504,123.9699074,116.0387739,224.602626,19.87442948,-0.774727511,0.803180345,0.431447744,1.276077843,131.0894079,24.2447916,0.316358028,331.8152039,0.155767749,187.9320994,103.7389084,5,5,5,5,5,5,300,40,15,9.294222466,1.430958953,0,0,20.59253845,0,0.002194252,0,0,70.24546687,21.19839904,250,0,35.97798958,0,3.294577487,2.673845625,2.757053852,70.73674367,2.011693462,3,3,5.041699806,69.53562628,2579.434176,8954.964424
-31.64020907,-18.02191817,0.307500025,-0.104003213,35.14069646,50,60,2,38.08690186,44.62962977,42.58198306,80.64043172,110.9669177,64.27179718,12.95958735,113.3357452,131.1000188,35.27536659,40.36795858,321.0170715,154.4402847,150.0374354,0.579311117,0.685861206,29.71426436,0,29.71197402,1739.024438,31.38165493,1846.699955,9.437249215,549.6304789,12.33458748,27.62405974,7.7655478,4.651716852,5.464756966,33.05507317,29.82313372,35,40,31.63411439,148.0005793,0.053240741,0.000520833,632.6902445,630.2271464,41.08410505,54.26914482,63.77254512,47.03040644,8.564453093,4.712885761,0.0357279,36.16666412,77.56799806,106.5600052,13.56516279,19.01119817,33.12274373,25.5855917,37.86336854,18.84375111,0.022415124,0.00464892,50,60,90.40999985,90.04333242,89.81000036,90.3399999,91.22666677,91.31333389,90.21333288,90.5466657,90.45000051,90.91999995,209.5895988,204.0918017,208.5797999,205.4381996,206.6724027,205.1015996,202.7453997,204.4283989,204.6527992,202.6331993,68.61999817,68.63666458,68.62666473,68.6333313,68.64333115,68.62666473,68.63666458,68.6333313,68.6333313,68.62333145,29.86666667,29.28333333,30.1,29.51666667,29.86666667,29.51666667,28.93333333,29.28333333,29.28333333,29.28333333,29.14773865,28.75795682,29.86545181,27.32759539,28.04470495,29.48688304,26.95589809,31.86547521,29.35884469,28.48259055,5.449274778,7160.156478,50.73148168,513.1244832,5.441709661,7160.156478,294,686,7,68.73738581,45,55,65,80,1,60.66213366,62.0196771,74.11844126,4.005789014,5821.262435,21.82810059,53.93364258,52.10720482,32.67534637,0.486979157,23.86638896,44.36916606,413.4221141,430.3252767,604.8779968,99.02054488,115.9167661,225.4075053,18.1900833,-1.447241505,0.835599979,-0.686692222,1.229443947,131.0054983,24.20476487,0.353491514,330.1138112,0.181809415,198.0140803,105.8622688,5,5,5,5,5,5,300,40,15,6.048780036,1.309686001,0,0,20.59181512,0,0.002272618,0,0,70.36410116,20.92110329,250,0,36.88705177,0,3.257323591,2.67370944,2.756785329,70.74311167,1.998043259,3,3,5.680658535,73.86288452,2636.616867,10827.46791
-34.549499,-21.09079151,0.239700029,-0.005003205,50.06932449,50,60,2,38.47849134,30.97173996,45.79475301,80.23726781,72.42042669,58.65788981,2.32976466,32.57426701,0.261381173,0,3.095582525,324.0504415,155.8792063,150.0015661,9.337596639,5.576636759,32.26032041,0,32.44261246,1484.51287,33.79774424,1563.198067,9.330748399,190.8534693,12.54412626,30.03291403,6.400038608,4.629996173,5.516628138,33.4408755,29.98095061,35,40,31.61012274,144.1975291,0.020524691,0.005960648,700.3189657,682.6311279,43.93460706,58.56095734,63.96195005,50.23799235,8.352020613,5.059780089,0,37.58772914,116.5439954,100.8000031,13.40057942,18.9931427,34.11388938,25.1093181,37.02152831,17.52297551,0.030343364,0.015972222,50,60,96.27333323,96.36666667,96.20333328,96.65333303,97.54333293,97.70666656,96.6299998,96.6399999,96.88999939,96.85333227,343.3319977,336.9366023,335.7024002,336.7121984,335.4779999,337.8341995,333.6827993,335.8146001,334.4682027,334.1316004,73.00333328,73.00666656,73.01333313,73.00333328,73.00333328,73.00666656,73.00666656,73.00333328,73.00333328,73.00999985,52.26666667,51.56666667,51.1,51.33333333,50.98333333,51.45,50.63333333,51.1,51.1,51.1,30.1479311,29.83904718,30.75026563,28.5671058,29.25925941,30.85889289,28.07098776,33.14067281,30.54759839,29.67845809,5.796676652,7619.237305,46.17585335,841.4747477,5.790638669,7619.261426,512.8666667,686,35.8,73.14491043,45,55,65,80,1,74.73668722,67.5795723,95.67177912,4.386887829,7514.061589,25.42944336,1465.445919,54.26540756,34.24099973,0.486979157,1407.493286,1414.79447,409.168218,437.2743774,943.8657186,129.8273547,116.3835823,224.9720276,21.19120261,-1.448953485,0.837999137,-0.694878435,1.213131746,130.6944438,24.2100694,0.312017754,332.8940023,0.163966052,197.4638306,100.9534142,5,5,5,5,5,5,300,40,15,9.438657157,1.525766571,0,0,20.59051933,0,0.00229673,0,0,72.24633458,21.07928232,250,0,36.89822006,0,3.308342171,2.673822959,2.757035915,68.28211212,1.775321913,3,3,5.579327786,73.70975749,2893.286709,10914.33048
-35.24296227,-19.6031503,0.250200033,-0.068603208,40.0638986,50,60,2,38.97328288,50.50347226,45.97608007,80.80053991,101.2003281,57.18267695,3.190104147,99.58526357,92.19569778,57.01533559,62.40113831,323.7268494,155.9121216,149.4327494,0.344065857,0.534277852,27.99635887,0,29.06201731,1980.868201,32.62225189,2090.24738,9.414429029,164.5351059,12.38293333,27.3871528,7.607465283,4.672781642,5.452199062,33.6171388,29.90077655,35,40,30.30526587,147.2882904,0.054571759,0.00310571,648.1777181,646.6013387,42.8395064,57.54014689,63.86622289,49.18233973,8.500434017,1.17037036,0.006392445,37.59939626,91.07199694,104.8000056,13.40057933,19.03151067,34.52317766,25.44907513,37.02638906,17.65422548,0.029070216,0.015451389,50,60,96.39666646,96.17666677,95.92333349,96.11666616,96.9433342,97.66000086,96.29666697,96.32666651,96.56666616,96.78333308,302.3790009,295.871401,295.6470011,293.290799,291.832196,297.105603,294.8616007,295.085999,294.9738037,296.2080012,68.40333481,68.40000153,68.40000153,68.40666809,68.40666809,68.40000153,68.40666809,68.40333481,68.40333481,68.40000153,42.93333333,42.11666667,41.76666667,42,41.53333333,42.46666667,42.11666667,41.88333333,42.46666667,42.11666667,29.39416962,28.87502422,28.68224405,27.84107323,28.99836013,29.44950778,27.85023613,31.70247409,29.37692916,28.96544685,5.431199265,7136.634131,46.05714696,739.3774699,5.423832162,7136.61001,421.5166667,686,44.06666667,68.51156718,45,55,65,80,1,51.04070257,53.92795194,83.66464132,4.255865177,6571.021012,23.11431885,56.56722717,52.21441091,34.04366315,0.487615732,24.99638468,46.28923035,419.5462504,434.4992289,706.235557,118.6588554,116.1463153,225.0988622,19.26193193,-1.592809598,1.164990807,-0.744261146,0.961118285,130.9654709,24.23900464,0.405092597,332.8510793,0.225694443,197.7845322,103.8126928,5,5,5,5,5,5,300,40,15,7.062355502,1.386859095,0,0,20.59094124,0,0.002350984,0,0,72.31481476,21.06819051,250,0,36.89739278,0,3.281152209,2.673618476,2.756886784,69.59918772,2.028992931,3,3,5.324152167,71.61559472,2716.029933,11546.88179
-35.2651062,-20.37651062,0.198000014,-0.005003205,46.5855278,50,60,2,47.34182091,56.59770419,46.34741503,103.2667816,104.5712756,76.01176682,17.71846072,49.62962977,53.58072942,0,6.066743882,326.5639476,155.1154373,149.3369639,7.969759623,4.393068949,29.10505835,0,29.2128425,1599.974695,30.52613843,1696.938403,9.311728446,249.6045537,12.15784143,27.35134538,6.547569482,4.641010825,5.395582596,32.29468066,28.83246485,35,40,31.49052397,146.2475891,0.047453704,0.012808642,585.0318542,580.7460459,42.61323357,56.38635661,63.91722132,48.78243167,8.347921467,0.643634258,0.047813163,37.59323794,109.0559964,105.6000061,13.69265114,18.99340299,32.73758698,26.02806822,36.14149342,17.78362366,0.023611111,0.010223765,50,60,101.0399996,100.8533333,100.5400004,101.4,101.8399996,102.7699999,101.7899989,101.0533333,101.6599996,101.7366669,366.8940002,361.3961985,358.9278025,360.2742025,360.4985972,361.0596008,358.1424021,360.0497996,358.4790019,359.601001,66.69999695,66.69999695,66.69999695,66.69999695,66.69999695,66.69999695,66.69999695,66.69999695,66.69666367,66.69999695,51.21666667,50.4,49.81666667,50.28333333,50.16666667,50.16666667,49.93333333,50.4,50.05,49.7,27.83721472,27.53520482,28.42146511,26.26868712,27.22704493,28.43448626,26.04757411,30.69516786,28.20264289,27.19123758,5.295953989,6954.475326,50.47468173,901.223291,5.285401042,6954.475326,501.6666667,687,9.8,66.76296107,45,55,65,80,1,56.39853452,40.24257278,127.2863619,5.370641669,9997.070931,28.47944336,1508.165108,54.26070531,32.67534637,0.486979157,1447.536027,1456.080481,414.9090678,442.8943136,1151.511871,161.7283936,115.645738,225.0106099,23.73286877,-1.573579836,1.172477786,-0.714976327,0.951075443,131.0498622,24.19077962,0.320698307,331.7332204,0.142746916,197.7522207,107.2704473,5,5,5,5,5,5,300,40,15,11.51511885,1.70876656,0,0,20.59184532,0,0.002350984,0,0,70.7465271,21.22395852,250,0,39.1090121,0,3.267739026,2.673413889,2.756409566,71.13205643,1.835018794,3,3,5.248638745,49.84976724,1726.114656,11665.22728
-32.15695597,-20.18210379,0.226500024,-0.050003208,35.62282956,50,60,2,50.42824071,55.0028937,46.32426694,110.7474925,104.254437,57.49517848,20.00385787,116.2364972,122.7295522,33.9515817,39.46228816,321.4067322,155.0238708,149.3559525,0.356705729,0.083627828,30.37169666,0,30.31587556,1428.080607,32.06862475,1529.378125,9.373167388,269.437205,12.28889392,28.244719,11.3345486,4.641087993,5.459548601,33.83572044,30.36241302,35,40,31.49076494,143.1211436,0.054166667,0.008854167,668.4928772,658.5665731,40.92901293,54.22803396,63.7837574,46.84871724,8.575062561,4.631076368,0.007175624,36.16666412,102.5919957,106.5600052,13.58634307,19.01553809,34.71701444,25.5201402,37.27699706,18.20989647,0.015258488,0.013927469,50,60,98.33333282,97.87333374,97.85000025,97.97333323,98.99666672,99.33666636,97.38999964,97.88666687,98.45333328,98.51999995,335.7024012,327.1752004,327.6240026,326.5019994,326.389799,329.5314006,325.4921997,326.7264008,326.5020004,327.2873988,68.10999832,68.1133316,68.11666489,68.10666504,68.1133316,68.10999832,68.11999817,68.11666489,68.10999832,68.10999832,47.6,46.2,46.31666667,46.2,46.31666667,46.66666667,46.55,46.43333333,46.31666667,46.43333333,29.18451042,28.88491052,30.03737501,27.49409218,28.20336609,29.81240355,27.18412412,32.04836992,29.49676901,28.72046197,5.408145253,7105.710026,46.94335976,819.893458,5.400339317,7105.697965,464.8,687,19,68.21481349,45,55,65,80,1,76.11304067,76.09857254,104.5018321,4.804164624,8207.573975,25.98061523,64.07600199,53.05418129,32.67534637,0.486979157,35.34391886,60.82906291,417.5940308,441.1931702,867.3321635,138.0705048,115.7899284,225.2189412,21.65051228,-1.046911168,1.20216047,-0.03364919,0.742332204,131.0542048,24.2182677,0.333719141,330.5801503,0.175057874,197.6475703,107.5636569,5,5,5,5,5,5,300,40,15,8.673321819,1.558836885,0,0,20.59088097,0,0.00229673,0,0,70.74604518,21.04793587,250,0,36.95883789,0,3.187445863,2.673466953,2.756600451,70.74756927,1.946600123,3,3,5.129100596,68.92234633,2722.633393,11576.61615
-29.21445942,-13.31242943,0.243000031,-0.041003209,36.28218969,50,60,2,41.95698407,62.53231099,46.90875765,89.75356903,113.4828318,52.34953728,2.457561747,80.23389282,73.84934311,28.80642382,35.30430196,324.3137533,155.4099747,149.2183868,-0.314779663,-0.71197052,24.59418437,0,24.60129757,1474.619299,26.10218913,1568.251359,9.372241561,189.6803864,11.03479458,23.63437983,4.586882734,4.654340315,5.383757718,34.64566472,30.05992018,35,40,30.80717157,145.2676519,0.069502315,0.0203125,603.6584208,600.461851,39.83082555,52.55449371,63.69429995,45.24281464,8.320312468,0.687924379,0.051184292,36.17152405,75.71199768,104.9600057,13.43680601,19.01041686,35.52291673,25.10787131,37.45243104,17.04716508,0.034702932,0.015432099,50,60,99.02999929,98.60333328,97.89333369,98.91666616,99.55666606,100.1133329,98.0600001,99.06666692,99.55666606,99.86333313,247.8498011,239.2104004,242.6886012,241.0056015,242.5764,241.566599,241.2300008,241.2300006,243.810601,240.7812032,63.13999939,63.1433328,63.14999962,63.14666621,63.14999962,63.14666621,63.13999939,63.1433328,63.14666634,63.14666621,32.43333333,31.61666667,32.08333333,31.61666667,31.61666667,31.73333333,31.96666667,31.38333333,31.73333333,31.73333333,24.00233885,23.29776732,25.04689871,22.47841899,24.1500288,24.38982944,21.67932587,26.37333673,22.44140619,23.29306501,5.013766225,6581.428304,50.11255798,605.5677134,5.001885446,6581.440365,317.9166667,688,5.766666667,63.18171145,45,55,65,80,1,73.96363856,75.75665512,88.68778865,4.89675653,6965.538997,24.54746094,113.73744,54.12199669,34.93359388,9.807378383,80.51295166,105.8664113,417.1923035,442.9363281,860.7614685,121.8277395,115.9297841,225.1494985,20.45621688,-1.627640311,1.366391754,-0.705138381,0.827486086,131.1091817,24.21055183,4.963831068,333.3907227,4.598283191,197.932579,105.4610341,5,5,5,5,5,5,300,40,15,8.607614732,1.472847607,0,0,20.55465177,0,0.002350984,0,0,87.36882655,21.40817884,250,0,36.88581085,0,3.240359179,2.673580567,2.755896497,70.75457408,1.458022277,3,3,4.997420967,69.16689711,2401.263745,10590.19547
-26.98112481,-30.11073354,0.21360002,-0.113003217,40.05352999,50,60,2,42.37943662,60.65586484,47.28491503,89.83844477,113.7393913,64.42370796,1.971932888,31.33535875,11.31558638,8.89081796,16.40239201,324.7174021,155.2724136,149.8800385,-1.411508687,-1.141725159,23.81317533,0,23.84669151,1622.093616,25.29031626,1713.930855,9.242920526,418.4901855,11.18127899,23.00600446,3.511477613,4.669463762,5.366570234,28.50899417,28.65210272,35,40,31.73104725,145.3144282,0.066338734,0.021604938,593.5569377,584.0575582,39.67708282,52.15904706,63.69815725,45.05425326,8.319468594,0.546334875,0.06017777,36.17152405,81.91999772,108.1600037,13.55497742,18.99965286,32.2296011,25.01747805,37.23724009,17.72019774,0.016415895,0.003819444,50,60,99.80666656,99.45666631,99.53666687,99.85333379,100.9833328,100.9333331,99.97666651,99.9,100.1766663,100.0699992,294.5249985,290.1492004,293.7395986,290.8224009,291.9443995,290.9345983,289.8126002,288.2417984,287.1198034,284.8758001,63.59666532,63.60666542,63.60666555,63.61333224,63.61333224,63.60999883,63.61666565,63.59333216,63.59666519,63.5999986,39.08333333,38.38333333,39.08333333,38.61666667,38.5,38.5,38.61666667,38.15,38.15,37.68333333,23.79002666,23.06785272,24.26239363,22.42091071,23.80389188,23.45244986,22.07031244,25.84273707,23.29101543,23.37396285,5.050316413,6631.619076,44.66956011,725.9347605,5.040030082,6631.607015,384.7666667,688,22.13333333,63.66354014,45,55,65,80,1,56.53308245,41.83449084,101.8436529,4.861182149,7998.800635,24.54755859,1021.123527,53.13740438,32.67534637,0.486979157,969.2434611,1284.468799,406.8757751,455.2686259,1181.990239,135.2092982,115.5700226,225.0028936,20.45629829,-1.629810476,1.361026764,-0.695300468,0.823953517,131.1824824,24.19945997,0.325038581,333.4148315,0.169270836,197.9677841,107.9267939,5,5,5,5,5,5,300,40,15,11.81990248,1.47285348,0,0,20.55826861,0,0.002308787,0,0,84.84809087,20.98186735,250,0,0.477908015,0,3.193283804,2.673724564,2.757662344,70.93408254,1.579611492,3,3,5.035018986,69.13969152,2523.13,11266.8647
-25.3484237,-13.57594798,0.244800031,-0.023903206,46.69753164,50,60,2,42.8780866,68.15682856,47.58053614,88.34201431,114.5929774,64.65133108,1.951195979,25.2150849,0.298514661,0,4.931037792,325.1630005,155.1221898,149.8467036,-7.611466471,-10.31980998,21.28882154,0,23.31548996,1828.385099,25.49539464,1905.01204,9.443557103,902.031484,11.86812785,22.20474033,6.398051739,4.660976124,5.379880333,29.06720212,21.48967972,35,40,29.38790023,148.6873067,0.019579475,0.008545525,619.2444112,596.7206624,46.42959162,62.00581106,63.99522616,52.69543304,7.986713886,0.597395833,0.03971975,38.84076424,68.92799864,99.84000244,13.36608845,19.03342031,32.96432336,25.56232764,29.70772635,23.24948025,0.032368828,0.018885031,50,60,108.6333346,108.5400002,108.7499992,108.9533333,109.9533328,110.046667,108.3133329,108.6300008,109.3733327,109.2800003,414.9156031,407.3982025,408.2957987,408.9689987,408.0714005,407.6225983,403.4712011,405.490799,404.1444041,404.8175959,64.0766655,64.07999878,64.07999878,64.08333206,64.07999878,64.07999878,64.07333221,64.06999893,64.07333221,64.0766655,55.53333333,54.36666667,54.71666667,54.95,54.48333333,54.6,53.9,53.9,54.13333333,54.01666667,23.89298859,23.5564956,23.46462695,22.77223155,23.47499517,23.75409915,22.62490387,25.71964213,23.83825219,23.41784846,5.087740151,6685.776123,47.1009112,1018.531335,5.081189664,6685.776123,544.3666667,688,34,64.18345006,45,55,65,80,1,74.89197642,76.6280866,111.7414157,6.999853969,8776.170801,35.60849609,1375.208915,55.76298434,32.67534637,0.486024296,1316.677527,1299.351603,402.8954915,459.9805969,1815.176506,144.4256376,116.0739779,225.0371353,29.67374608,-1.576883205,1.359917577,-0.652367878,0.82738959,130.9678823,24.16956056,0.321662813,334.0822723,0.156732256,197.7459529,105.5531436,5,5,5,5,5,5,250,40,15,18.1517649,2.136509715,0,0,20.55432034,0,0.002332899,0,0,80.99488856,21.74575628,250,0,0.477908015,0,3.217900205,2.672618469,2.751398508,70.98628108,1.885756652,3,3,5.072488154,72.91788504,2683.724242,11803.22809
-31.05530993,-9.980114555,0.279000014,-0.077003211,34.14146919,50,60,2,43.8001545,95.76919403,47.50819842,92.36159337,100.2633105,63.86477674,6.470389668,108.4037412,131.6309797,32.74401983,38.70081024,253.5522746,155.0669103,148.8170929,-1.712393188,-0.896738688,23.82390525,0,23.84102523,1688.702649,25.34529349,1785.72144,9.412770017,533.3043925,11.99303157,23.08846912,3.94832174,4.661400461,5.436651198,34.64023908,31.23709952,35,40,29.51630007,145.013504,0.041377315,0.005401235,680.4143311,675.90684,42.57465248,56.73297653,63.84874128,48.83451449,8.304398092,3.075848806,0.000335467,37.60312462,96.19199664,101.7600037,13.6152784,19.05711835,32.88003508,25.67262828,37.21684068,17.33310261,0.036766976,0.01089892,50,60,99.09666748,98.81333338,98.32333323,99.54666545,99.9166659,100.2633329,98.59000041,99.39666672,99.73333384,99.99333267,261.7625997,256.4892003,258.6209976,259.2942001,257.499,259.4064006,259.4064003,257.1623993,256.1526004,255.5916005,62.93333435,62.93000107,62.9433342,62.94000092,62.93666763,62.94000092,62.93333435,62.94000092,62.94666748,62.94000092,34.53333333,33.6,33.95,34.18333333,33.83333333,33.95,34.18333333,34.18333333,33.36666667,33.95,24.07093945,23.71359024,24.27589677,22.89496504,23.97509181,24.08745651,22.56787694,26.52838052,24.15581532,23.49959011,4.997303899,6565.62277,49.97120946,645.6994171,4.989854733,6565.598682,339.3833333,688,44,63.02974561,45,55,65,80,1,66.4713548,72.52700602,95.38435593,5.015840999,7491.487419,25.06193848,68.33873393,52.20265503,32.67534637,0.486979157,36.06355794,31.8228953,397.3350037,450.3691081,984.1338776,128.4264064,115.9649887,225.2994781,20.88494829,-1.624409262,1.115379047,-0.699652815,1.061125596,131.0985697,24.20717614,0.355420525,280.6341634,0.167341824,198.2470098,106.9116511,5,5,5,5,5,5,260,40,15,9.841338714,1.503716262,0,0,20.5535066,0,0.002350984,0,0,81.08217519,21.1328125,250,0,39.87904383,0,3.176266837,2.673565451,2.753062868,70.75521088,1.719361285,3,3,5.134774863,75.91638902,2968.028904,12244.00272
-18.481858,-9.930827332,0.253800035,-0.140003219,45.96088943,50,60,2,43.43315964,96.64110692,46.95842985,89.28047765,112.3341044,48.6656058,2.110339467,33.78423983,0.091145836,0,5.992476877,276.4192729,155.8576869,148.7153987,-5.411086528,-3.261416117,26.97603188,0,27.09707781,1558.064201,28.39650904,1661.560807,9.379706764,434.0440542,12.57908986,25.64151726,7.761979135,4.635281658,5.402546326,27.48685843,23.47318668,35,40,29.47494685,145.4103984,0.02189429,0.009760803,598.6555684,590.6340535,47.07523181,62.95970802,63.97593638,53.29101537,8.127049573,4.097762352,0.040748516,40.27916336,67.26399731,98.56000163,13.47447983,19.01336797,32.24192721,25.69068445,29.70546888,26.2235548,0.036033951,0.023804012,50,60,95.84000015,95.75666682,95.04000015,96.10000025,96.68000005,96.95666656,93.99666595,95.89666672,95.87666651,96.52333323,229.0002009,224.7365987,227.0927999,225.9707995,226.5318006,224.3999987,224.6244003,223.9511998,223.7268023,222.6047984,63.6099987,63.62333234,63.61666552,63.62333234,63.6099987,63.61999893,63.62333234,63.61999893,63.62333234,63.62333234,30.33333333,29.98333333,29.98333333,29.75,29.86666667,29.63333333,29.75,29.86666667,29.4,29.4,24.7219813,25.18578796,25.94449279,24.32339878,25.33335737,25.70083472,23.40024611,28.56119792,26.08302015,25.3068332,5.051322238,6632.233838,50.24001745,563.8644226,5.040515931,6632.270003,298.6666667,689,11.36666667,63.66967367,45,55,65,80,1,63.32706401,49.48398921,79.52015864,4.02318902,6245.513298,20.32148438,1310.814718,52.07617416,32.67280019,0.478067126,1254.59231,1233.723332,392.1249715,458.2148885,822.4223521,112.6316549,115.398822,225.0327977,16.93457006,-1.768832008,1.098741357,-0.708634726,1.048321819,130.9476278,24.17824071,0.314911269,320.3602448,0.139853396,197.4011398,106.1087003,5,5,5,5,5,5,280,40,15,8.22422355,1.219289037,0,0,20.58262107,0,0.002188223,0,0,77.00183156,20.78993047,250,0,0.477908015,0,3.274086046,2.673944076,2.757202975,72.54843445,2.271133614,3,3,5.377937918,76.94753794,3024.449268,12014.10238
