前点偏差X均值,前点偏差Y均值,前盾俯仰角均值,前盾滚动角均值,主液压油箱温度均值,液压油箱温度预警设置均值,液压油箱温度报警设置均值,温度误差设置均值,左侧护盾压力均值,右侧护盾压力均值,顶护盾压力均值,左侧楔形油缸压力均值,右侧楔形油缸压力均值,左侧扭矩油缸伸出压力均值,左侧扭矩油缸回收压力均值,右侧扭矩油缸伸出压力均值,右侧扭矩油缸回收压力均值,左侧后支撑压力均值,右侧后支撑压力均值,撑靴压力均值,左侧护盾位移均值,右侧护盾位移均值,左侧扭矩油缸位移均值,右侧扭矩油缸位移均值,内循环水罐温度均值,内循环水罐液位均值,冷水箱温度均值,冷水箱液位均值,热水箱温度均值,热水箱液位均值,刀盘喷水压力均值,污水箱压力检测均值,TBM外水进水温度均值,TBM主冷却器进水温度均值,暖水泵压力均值,冷水泵压力均值,内水泵压力均值,变频器1温度均值,变频器2温度均值,暖水箱自动排水温度设置均值,二次风机频率设置均值,齿轮油温度均值,EP2泵 出口压力检测均值,EP2 内密封压力均值,EP2 外密封压力均值,齿轮润滑油箱压力液位1均值,齿轮润滑油箱压力液位2均值,泵1润滑压力均值,泵2润滑压力均值,泵3润滑压力均值,泵4润滑压力均值,齿轮密封压力均值,齿轮回油泵出口压力均值,主驱动加压压力均值,润滑泵电机电流均值,外密封腔流量均值,外密封流量均值,齿轮润滑流量1均值,齿轮润滑流量2均值,前部小齿轮轴承润滑流量1均值,前部小齿轮轴承润滑流量2均值,后部小齿轮轴承润滑流量1均值,后部小齿轮轴承润滑流量2均值,齿轮密封外密封压力均值,齿轮密封内密封压力均值,齿轮油温度预警设置均值,齿轮油温度报警设置均值,主驱动1#电机电流均值,主驱动2#电机电流均值,主驱动3#电机电流均值,主驱动4#电机电流均值,主驱动5#电机电流均值,主驱动6#电机电流均值,主驱动7#电机电流均值,主驱动8#电机电流均值,主驱动9#电机电流均值,主驱动10#电机电流均值,主驱动1#电机扭矩均值,主驱动2#电机扭矩均值,主驱动3#电机扭矩均值,主驱动4#电机扭矩均值,主驱动5#电机扭矩均值,主驱动6#电机扭矩均值,主驱动7#电机扭矩均值,主驱动8#电机扭矩均值,主驱动9#电机扭矩均值,主驱动10#电机扭矩均值,主驱动1#电机输出频率均值,主驱动2#电机输出频率均值,主驱动3#电机输出频率均值,主驱动4#电机输出频率均值,主驱动5#电机输出频率均值,主驱动6#电机输出频率均值,主驱动7#电机输出频率均值,主驱动8#电机输出频率均值,主驱动9#电机输出频率均值,主驱动10#电机输出频率均值,主驱动1#电机输出功率均值,主驱动2#电机输出功率均值,主驱动3#电机输出功率均值,主驱动4#电机输出功率均值,主驱动5#电机输出功率均值,主驱动6#电机输出功率均值,主驱动7#电机输出功率均值,主驱动8#电机输出功率均值,主驱动9#电机输出功率均值,主驱动10#电机输出功率均值,减速机1#温度均值,减速机2#温度均值,减速机3#温度均值,减速机4#温度均值,减速机5#温度均值,减速机6#温度均值,减速机7#温度均值,减速机8#温度均值,减速机9#温度均值,减速机10#温度均值,刀盘转速均值,刀盘转速电位器设定值均值,刀盘刹车压力均值,刀盘扭矩均值,刀盘给定转速显示值均值,刀盘速度给定均值,刀盘功率均值,刀盘运行时间均值,刀盘运行时间.1均值,给定频率均值,变频柜回水温度报警值均值,变频柜回水温度停机值均值,减速机温度报警值均值,减速机温度停机值均值,刀盘最低转速设置均值,左撑靴小腔压力均值,右撑靴小腔压力均值,推进压力均值,贯入度均值,总推进力均值,推进速度均值,推进位移均值,推进泵电机电流均值,撑靴泵电机电流均值,换步泵电机电流均值,左推进油缸行程检测均值,右推进油缸行程检测均值,左撑靴油缸行程检测均值,右撑靴油缸行程检测均值,推进速度电位器设定值均值,推进泵压力均值,控制油路2压力检测均值,辅助系统压力检测均值,推进速度给定百分比均值,左撑靴俯仰角均值,左撑靴滚动角均值,右撑靴俯仰角均值,右撑靴滚动角均值,控制泵压力均值,控制油路1 压力均值,换步泵1 压力均值,撑靴泵压力均值,换步泵2 压力均值,钢拱架泵压力均值,主机皮带机泵压力均值,左倾最大滚动角设置均值,右倾最大滚动角设置均值,左撑靴最大滚动角设置均值,左撑靴最大俯仰角设置均值,右撑靴最大滚动角设置均值,右撑靴最大俯仰角设置均值,撑靴压力设定均值,推进位移最大允许偏差设置均值,贯入度设置均值,推进给定速度百分比均值,推进速度.1均值,刀盘CH4气体浓度均值,刀盘H2S浓度均值,控制室O2浓度均值,控制室CO浓度均值,控制室CO2浓度均值,设备桥CH4浓度均值,拖车尾部CH4浓度均值,左拖拉油缸压力均值,右拖拉油缸压力均值,拖拉油缸最大允许压力设置均值,拖拉油缸最小允许压力设置均值,机械手泵1 电机电流均值,机械手泵2 电机电流均值,主机皮带机转速均值,桥架皮带机转速均值,转渣皮带机转速均值,主机皮带机泵电机电流均值,主皮带机转速电位器设定值均值,桥架皮带机转速电位器设定值均值,转渣皮带机转速电位器设定值均值,围岩等级
17.24501551,-10.31494054,0.265009933,-0.055349745,41.27568303,50,60,2,17.8636092,30.14172518,49.06361759,59.60204077,106.5942145,82.65392915,4.069404333,31.62400865,73.3223321,4.64567289,16.0169142,328.4816746,152.9091682,152.83622,-2.890205459,-9.978260682,25.87564799,0,25.56172902,1709.744539,27.05622446,1772.116224,12.02874607,847.141106,0,24.09291086,2.790652506,4.653545568,3.68507059,33.58182507,30.40751338,35,40,30.1130766,148.4142952,0.049963329,0.025359828,595.5013863,591.3417452,48.65729307,64.97238257,64.05154204,54.09626268,8.462932851,3.726869041,0.005142495,41.56153382,84.65108608,105.3148574,13.56764018,19.0011863,33.91857515,24.89959881,36.91215504,17.79263004,0.052994362,0.005345847,50,60,266.7801974,271.4168328,271.3861394,270.5891091,272.5980206,274.2346519,271.0693056,269.4613877,270.6257425,270.5584156,1287.744947,1263.016511,1246.719741,1261.683441,1256.251194,1257.750893,1244.386866,1262.616594,1241.48744,1261.316858,83.62673074,83.63267124,83.64059191,83.63663158,83.61980015,83.62673074,83.64455225,83.63762166,83.63465141,83.64752258,224.8663366,220.5,217.6237624,220.3613861,219.1831683,219.3217822,217.1732673,220.5,216.7920792,220.0841584,25.97745773,26.34781413,27.24423167,23.58547043,24.36442849,-999,24.35397201,27.98501542,25.97230099,26.87043792,6.640599279,8747.450205,51.69101081,3147.661261,6.648058707,8747.446627,2196.440594,639,45.71287129,83.97548109,45,55,65,80,1,65.43004585,57.74059175,220.1451927,10.8895438,17290.20355,72.38927135,1204.26087,71.92348639,32.67534637,0.486979157,1147.493362,1156.508874,437.1568126,407.2999914,3054.699668,255.1932929,115.6121087,224.9975657,60.32438981,-1.368863469,0.367344313,-0.543687802,1.416699627,131.0175157,24.22290404,0.325735703,336.7750441,0.181346262,197.9097891,118.2666964,5,5,5,5,5,5,300,30,15,30.54699618,4.343356192,0,0,20.58904852,0,0,0,0,-9999,23.15989419,250,0,0.471701413,0,3.058193077,2.676616791,2.754214145,76.02603912,1.170308662,3,3,3
15.53879904,-23.77239346,0.251554489,-0.161745795,35.58880921,50,60,2,28.08761359,31.47059497,50.47384957,78.37094955,110.1124174,69.0963628,8.132506042,76.33875343,104.7466595,28.43512203,35.37269098,328.059825,151.7614473,152.5226255,0.236110423,-1.806587295,24.31708672,0,24.30738188,1870.344357,27.56148014,1944.014144,11.9727952,817.6164817,0,23.09031364,2.233148832,4.666328619,3.681243129,34.52651596,31.43947524,35,40,29.6203547,146.3849641,0.056839017,0.030562432,635.5955838,620.26172,48.07337483,64.69234176,64.03413765,53.37922159,8.968474983,3.406347411,0.008681916,41.17038546,96.72237248,113.0138646,13.3323027,18.98656671,32.29447763,26.04740889,37.04336899,18.07843525,0.043425697,0.000933948,50,60,307.1643571,312.2198021,312.1336646,311.4207918,313.5801981,315.9653477,312.5415831,310.9039603,0,311.479207,1502.835684,1456.67816,1453.612099,1456.64483,1465.809692,1452.37901,1450.212772,1458.177866,0,1455.745006,82.14653264,82.16237414,82.16633462,82.16435438,82.16138413,82.16336415,82.16435423,82.16534439,0,82.16930495,257.4405941,249.6782178,249.0891089,249.7821782,251.2722772,249.1584158,248.7772277,249.8168317,0,249.7128713,29.96216931,29.78762732,30.57965609,27.45798676,26.93611457,-999,27.35739381,30.07178647,29.29368782,29.97692337,6.52372779,8605.342077,47.14181987,3289.712961,6.540060194,8605.342077,2254.762376,640,2.534653465,82.61128522,45,55,65,80,1,75.46382209,75.06245369,199.9015918,11.42593376,15700.27123,74.47408121,194.8001328,69.4087226,33.47052822,0.488964516,159.2553252,168.1789738,431.5295313,403.3702852,3069.564821,235.3248466,115.8170883,225.1190341,62.09811726,-1.305904367,0.214052347,-0.509581561,1.50215512,131.050748,24.21746071,0.341062755,336.8657169,0.223030117,198.0730873,110.0287635,5,5,5,5,5,5,300,30,15,30.69564846,4.471064542,0,0,20.58831606,0,0,0,0,-9999,23.30915376,250,0,0.471701413,0,3.228301381,2.676727021,2.754026297,73.46937433,1.885239437,3,3,3
8.528967475,-22.73508012,0.295852961,-0.099767918,37.5796431,50,60,2,22.72958088,35.83849649,52.43892408,66.07264384,97.18123051,68.77496327,3.958163138,58.54467396,71.78961301,20.11818042,27.85508025,325.6589849,151.746518,152.5024683,-0.330466925,0.160458284,25.92078463,0,25.36580275,1810.014918,27.3162687,1873.093684,11.83411635,940.394405,0,24.16626953,2.689020519,4.661061193,3.683063283,34.03444436,31.16312349,35,40,29.10762577,147.2869002,0.045944535,0.038466775,598.9802856,601.8289559,47.82923698,64.20196346,64.06515933,53.72809997,8.585487805,3.420927509,0.008578431,40.90338849,89.14823186,111.2470609,13.43799427,18.9977023,31.35409052,25.56585407,36.901604,18.20615547,0.05265069,0,50,60,297.4617661,302.4009818,301.6401964,301.2392158,303.3401953,305.8794138,302.2921549,300.9970592,309.2196072,300.8725481,1395.008997,1364.979002,1345.410005,1362.866998,1355.013005,1359.302998,1341.747004,1365.144002,1369.268997,1359.996002,85.58725559,85.59705929,85.60588268,85.60196132,85.58823582,85.59803981,85.59313778,85.59607906,85.6019611,85.6009808,248.7058824,243.5931373,239.9215686,242.9754902,241.877451,242.5637255,239.4411765,243.6617647,244.2794118,242.6323529,30.5205569,30.81597237,31.58066245,28.19116792,29.21609772,-999,27.97805465,31.21553344,26.97174156,30.87930371,6.796336712,8977.364607,53.13514859,3406.885855,6.822799477,8977.368159,2430.098039,640,40.52941176,86.18273148,45,55,65,80,1,75.40977313,71.73004053,216.6483694,10.75540103,17015.56311,72.96580236,330.0634978,70.41376316,32.67534637,0.496527791,290.9348743,299.5805754,428.2793693,400.2386439,3076.356259,251.4050583,115.9610163,225.0109202,60.82284987,-1.229486526,0.116425126,-0.487217457,1.724235586,131.0395101,24.25676258,0.348215099,334.2653563,0.240984705,198.0634694,109.3674825,5,5,5,5,5,5,300,30,15,30.76356237,4.379245286,0,0,20.58738518,1.822189748,0.002350984,0,0,-9999,23.22729436,250,0,34.93243412,0,3.235191626,2.67669706,2.754004016,73.2596559,1.616270495,3,3,3
-8.138349533,-24.00133514,0.306000024,-0.149003223,36.85805173,50,60,2,27.49072451,36.13626038,54.83068901,55.86951593,87.95525624,36.47915567,3.772390962,67.18655342,81.9380896,24.27364574,31.14805091,327.3395594,153.0572079,151.6600877,-0.32944952,-0.561967083,26.57487201,0,25.94373983,1872.164754,28.45505026,1955.300547,12.04870848,896.3206,0,24.4701414,4.95579136,4.668932794,3.683849299,33.65652177,30.49636691,35,40,29.14087524,146.1178171,0.054560401,0.042467116,573.9017836,562.9850709,47.11832606,62.93602179,64.0099027,52.65483703,8.876510344,3.115459501,0.035657849,40.10888918,92.68037038,121.3906605,13.4971774,18.98778242,32.26535778,26.25569647,36.57045919,18.20815565,0.039508697,0.017674801,50,60,119.4420562,120.3700938,120.5794395,120.3448603,121.6476637,121.754206,120.5831782,119.8775706,122.0345797,120.124299,540.7620539,527.3924312,522.9568596,526.983474,528.2732521,526.0397402,522.296243,528.4619948,527.2980521,526.5430634,84.86916087,84.87009544,84.87196457,84.87009544,84.87570283,84.87289914,84.86916087,84.87476827,84.87570283,84.8738337,95.61214953,93.51869159,92.73364486,93.1588785,93.55140187,93.22429907,92.40654206,93.28971963,93.25700935,93.12616822,32.96785754,32.75828032,33.63623995,30.00524622,30.84632701,-999,30.35081199,34.26733808,30.90632697,32.78160423,6.738879119,8851.127921,49.04041333,1319.782408,6.72685702,8851.127921,933.5841121,641,8.448598131,84.97082733,45,55,65,80,1,75.27447888,73.53106611,159.6366339,4.747241613,12537.86134,31.99106833,105.1223652,55.21722811,32.67534637,0.496527791,72.57913864,80.25476616,430.3709027,399.7439598,1125.940409,194.1880838,116.0129218,225.1618493,26.65063714,-1.318751504,0.138222984,-0.392362461,1.789874447,130.9264394,24.25309331,0.378320786,336.245644,0.263526524,198.0997426,104.804052,5,5,5,5,5,5,300,30,15,11.25940407,1.918845926,0,0,20.48493622,1.664043595,0.002350984,0,0,95.27126027,21.65095524,250,0,45.54882652,0,3.31697294,2.677978765,2.755342448,70.73717813,1.519090029,3,3,3
8.14071897,-12.74712791,0.366326779,-0.197567582,41.16309421,50,60,2,25.6402983,44.15838725,56.55310346,56.53261967,92.19752676,69.16497648,3.857260735,42.34607066,78.2774109,8.547912045,18.36954521,328.3957269,153.4690522,151.7739809,-3.175395097,-5.329801352,26.65310165,0,25.29665722,1927.435795,31.26063581,1984.322788,12.02849403,977.230731,0,25.52040363,1.845743951,4.660066005,3.68798131,34.21184562,31.29830884,35,40,30.08800867,145.7856335,0.059067885,0.043397048,573.0675976,568.5405216,42.95333707,57.53066843,63.84845821,47.20270519,8.928760708,4.288372065,0.010537045,38.64799624,89.74573915,123.7544595,13.50309467,19.00002597,33.06600714,25.73453076,36.47988922,18.03161188,0.054890905,0.005792767,50,60,300.4257447,305.570298,304.609902,304.6633657,306.8485147,308.9861378,305.210891,304.2702966,308.9435645,304.6742563,1424.651174,1392.857468,1373.86123,1391.924318,1387.458532,1388.591648,1367.062583,1394.657107,1384.659089,1391.424419,83.45742685,83.45643699,83.46237764,83.45346674,83.45346704,83.46039755,83.4633678,83.45049641,83.45841685,83.46435773,247.8762376,242.2970297,238.8663366,242.1237624,241.2574257,241.4306931,237.7574257,242.5742574,240.8069307,242.2277228,30.89611684,30.99713958,34.04331948,28.279667,29.70114387,-999,30.00553639,33.30242859,30.82936538,33.25010881,6.626456978,8743.518149,53.0376789,3476.15326,6.645073324,8743.518149,2417.287129,641,25.12871287,83.93777118,45,55,65,80,1,74.77410549,69.61289819,207.8755271,10.67071228,16326.54407,70.68654278,959.9951849,69.62659726,32.6732665,0.49643325,907.8739026,917.6598408,427.8485083,405.3628528,2892.068205,243.1765956,116.106871,225.1107282,58.90544895,-1.321682637,0.148468296,-0.377317679,1.778514777,130.7860337,24.25670922,0.35653305,336.8098513,0.253970711,198.0176528,109.1438051,5,5,5,5,5,5,300,30,15,28.9206821,4.24119248,0,0,20.48430252,1.663773179,0.002361727,0,0,96.24830982,22.93471529,250,0,31.57437404,0,3.24501661,2.676781022,2.753943023,75.62055418,1.857943955,3,3,3
-7.717227575,-10.99629461,0.421039641,-0.18437946,39.00026008,50,60,2,9.539300267,51.37728629,58.16717061,60.92990822,98.35370221,92.57669249,5.194438712,73.02352648,153.8625614,24.02393891,31.05619159,327.5249525,153.4627862,151.8488093,3.310123406,-3.643944466,27.71031,0,27.02693114,1737.835516,29.22399974,1812.354103,11.99545059,674.2084326,0,25.9034725,4.4184085,4.643512797,3.640710958,34.79728185,31.87429088,35,40,30.27401063,150.3217245,0.053756417,0.04026288,571.9913103,570.5451473,45.34097709,60.56033971,63.95442241,51.15350414,8.914866155,3.37025004,0.01359968,39.4504174,95.82890725,125.4178252,13.41460456,18.96635226,35.16937435,25.12952183,36.27266459,17.85466588,0.047929272,0.022122525,50,60,272.9900999,277.4772288,276.9198024,276.2574262,279.1326737,281.3267327,277.8742596,276.7079205,278.5772278,276.396039,1299.742578,1270.048458,1254.784806,1269.148636,1267.482301,1268.348789,1255.55133,1274.080995,1256.217863,1269.315268,83.9198029,83.92178315,83.93564432,83.93366408,83.93168391,83.92673349,83.94059466,83.92376324,83.92178315,83.9198029,227.5346535,222.3712871,219.5990099,222.2673267,221.8514851,221.8514851,220.049505,222.9257426,219.980198,222.3712871,31.43811447,33.72256168,35.08960603,31.76503212,30.46405881,-999,26.38688308,22.66495202,26.41377747,33.5084128,6.663869589,8786.065111,49.89701537,3172.685566,6.6774093,8786.065111,2220.628713,642,25.77227723,84.34622396,45,55,65,80,1,55.11880633,59.75588408,206.3345134,10.53442041,16205.51284,70.19535601,264.3851454,68.15148284,32.67534637,0.49435335,227.3340496,253.0506586,408.7192667,418.1336156,2832.160207,240.8794007,116.046566,225.0809334,58.49612646,-1.331842179,-0.038188722,-0.480209464,1.775384917,130.6831845,24.25441744,0.377733089,336.022157,0.268151819,198.0950041,108.9020103,5,5,5,5,5,5,300,40,15,28.32160225,4.211721262,0,0,20.58464417,0.070726476,0,0,0,95.53338132,23.00132355,250,0,38.96053225,0,3.257823378,2.67638727,2.755404867,73.88091119,2.386604895,3,3,3
-2.508534506,-4.670233173,0.40589112,-0.177963614,38.34159088,50,60,2,31.50010313,28.76830622,46.41160723,76.52726217,116.7662207,85.54658826,4.176120775,74.29395294,147.0914412,24.83154557,31.89960916,328.9605377,152.9918905,149.0619165,2.170924725,-3.816132574,27.47614315,0,26.58796157,1787.615708,29.12140155,1867.318704,12.02030048,670.3166945,0,25.45483393,1.824584027,4.649070622,3.655550976,35.00548621,32.17839675,35,40,30.13431247,148.8049199,0.062775027,0.025617666,564.1109885,560.113926,45.63697509,61.39158162,63.89637326,51.36708016,8.800092263,3.67136504,0.014491711,40.31473405,88.41504632,125.0851517,13.63995524,18.97264343,33.80834919,25.52298304,35.90289866,18.66873009,0.052421388,0.020094197,50,60,312.1673252,317.0722771,316.4831691,316.3277222,319.2168313,321.8554464,318.1960395,317.3326733,318.8089092,316.7643572,1493.337566,1458.344502,1439.648193,1458.677765,1454.911842,1457.577982,1444.547227,1466.242936,1443.114178,1459.577584,81.75643604,81.7574262,81.76633748,81.76633748,81.75445564,81.7554458,81.76930788,81.75841636,81.7653474,81.76732779,254.5990099,248.7772277,245.5544554,248.8118812,248.4306931,248.5693069,246.4207921,250.2326733,246.2128713,248.9851485,35.15331306,34.7005568,34.84304806,31.75453941,32.68078787,-999,27.00676954,30.08242229,27.97720866,35.15424472,6.491948482,8559.52921,52.98890407,3645.363243,6.505239081,8559.536365,2486.455446,643,2.168316832,82.17144216,45,55,65,80,1,72.0690952,74.30398016,219.9333331,11.05321569,17273.56411,71.75620504,388.0456549,70.03441,32.48210539,0.496149627,350.3269146,369.0096145,414.6537037,421.6627602,3080.479942,254.4575934,115.6466306,224.8345493,59.79683406,-1.014912381,0.101280288,-0.484757461,1.590550673,130.6615551,24.26573357,0.373435781,337.3066216,0.249673405,198.1305299,108.9382508,5,5,5,5,5,5,300,40,15,30.80479966,4.305372203,0,0,20.58559303,0.20609158,0.002444092,0,0,94.28773582,22.97940726,250,0,31.04490811,0,3.258185802,2.676630273,2.755730889,76.01469436,1.48629376,3,3,3
-3.094172343,-7.400690065,0.407495081,-0.075666577,39.7951551,50,60,2,19.6991313,29.92600059,48.64720845,60.11528227,92.98565251,52.78637269,3.896366216,49.08152254,38.14144403,15.14183977,24.14913372,330.7108324,154.7139104,149.8526738,2.288155584,-10.12270302,30.83036834,0,30.51419383,1861.839795,32.49714955,1957.435824,11.93752867,956.2065248,0,28.38523757,7.214630311,4.658037672,3.66087389,35.65172928,32.77862296,35,40,30.019073,147.48579,0.031765677,0.023159608,639.2195202,623.6043861,41.759374,55.2734372,63.79599547,46.9574364,8.823261941,3.10473963,0.007476666,37.59178641,94.06098643,123.8019842,13.45266151,19.01051988,33.96367113,24.12218224,36.14271385,17.70986404,0.025033232,0.030665567,50,60,207.7435643,210.6237622,210.949505,210.4336632,212.5178221,214.0009894,211.6455447,211.1544544,212.5138616,211.1227718,1029.562756,1007.700413,997.3357985,1008.133665,1006.73394,1008.633559,996.5692852,1013.43262,999.1021239,1009.799998,82.79010063,82.79703129,82.80297225,82.80198231,82.78911054,82.80396248,82.80297232,82.79703174,82.79604158,82.79703204,177.8762376,174.0643564,172.3316832,174.2376238,173.8564356,174.1683168,172.1237624,175.0346535,172.5742574,174.4455446,33.96593249,33.09562052,31.83497053,31.08781246,31.60320274,-999,27.53096926,33.04971102,29.67356975,34.05506568,6.574155,8659.849696,57.67777966,2520.478059,6.581488411,8659.856871,1740.608911,643,42.00990099,83.13459279,45,55,65,80,1,75.32616523,72.99688328,182.3506835,9.970211567,14321.82282,65.53457853,289.7592435,63.35547623,33.39952813,0.487924566,255.0112438,267.3376779,413.6391671,423.1515044,2626.985373,217.7381285,116.0901112,225.3114132,54.621246,-1.242300659,-0.004454858,-0.617089378,1.279866233,130.6505261,24.25513358,0.356246563,335.0806172,0.254113952,197.9785472,107.3438067,5,5,5,5,5,5,300,40,15,26.26985397,3.932729875,0,0,20.48435623,0,0,0,0,91.84758275,22.65753918,250,0,45.50898422,0,3.301671378,2.67677877,2.756161473,73.209198,1.756183845,3,3,3
-11.32128324,-6.47702121,0.392970327,-0.123518065,39.40950786,50,60,2,26.12274253,17.32644618,50.1973897,72.9855667,72.11636556,64.07424602,3.759425409,75.14553531,102.6620368,25.33647913,32.61625626,328.8291859,155.9686704,151.5196702,-0.837560673,-1.537535715,30.72884437,0,31.71364323,1436.243287,34.72637641,1478.473158,11.90430763,524.8606217,0,28.38742222,4.876128796,4.61130019,3.665171208,36.06534478,33.19983042,35,40,32.77844393,149.5695529,0.070057526,0.024001879,559.4644156,540.1903937,40.31358896,54.0641044,63.6274697,43.86613468,9.098361006,3.293116298,0.018127643,36.18837198,98.33821424,132.2613939,13.46828659,18.9715348,32.16065954,25.92094805,37.10269747,17.70369309,0.037610011,0.03543271,50,60,249.5811884,253.268316,253.6792078,253.0435657,255.142574,257.4762381,254.5504939,253.2712871,254.0752471,252.8217823,1223.92425,1196.729638,1183.732214,1197.696127,1193.963514,1197.996059,1186.531662,1202.595145,1182.732417,1197.96273,82.5247521,82.53366285,82.53960336,82.5366331,82.53168268,82.53762319,82.53168268,82.53465294,82.54257361,82.5366331,210.970297,206.1188119,203.7623762,206.2227723,205.7376238,206.3267327,204.3861386,207.0891089,203.5544554,206.2574257,37.8843939,37.97922112,37.17096967,32.48966512,33.52878899,-999,31.30715427,35.13974131,33.81115779,38.42685692,6.553338056,8632.762521,48.79071691,2992.372165,6.560899579,8632.762521,2060.287129,644,14.08910891,82.87452214,45,55,65,80,1,54.11123117,50.94898802,203.2958885,10.76979162,15966.85928,70.57738654,288.3348144,68.4210301,33.31188897,0.496527791,249.8711101,267.8752562,413.0279544,427.1302381,2879.949813,239.1268181,116.0773627,225.1196084,58.81448542,-1.501385174,0.433100266,-0.643542889,1.51772568,130.5807679,24.29438219,0.392487167,336.7187512,0.258984233,197.8871587,108.8144872,5,5,5,5,5,5,300,40,15,28.7994981,4.234643072,0,0,20.48439203,0.712188738,0.002354565,0,0,93.30752057,23.02753715,250,0,44.57651973,0,3.254279663,2.676407521,2.756046286,73.30525162,1.730519242,3,3,3
-5.128143531,-7.603175632,0.401318223,-0.067757758,39.20415081,50,60,2,22.32231171,34.46759227,51.06205281,71.50936418,80.47756202,55.91487791,3.509706439,71.75702341,80.06484091,27.46711918,34.54716436,327.8795771,156.0453487,150.8647673,-0.685836653,-9.616499745,30.38319392,0,31.14106565,1570.699857,33.63448961,1612.571022,11.89359218,571.9297458,0,28.79849932,1.833743685,4.6310869,3.669828495,36.36629944,33.46196345,35,40,32.3410209,148.6132156,0.062826178,0.027277988,580.2924866,565.094364,39.38809995,51.96617855,63.6608928,44.61177538,8.889382076,1.536626682,0.046889007,36.1920759,95.33672357,131.258189,13.53969454,18.95243863,33.6078129,25.0373118,35.48835278,18.07732079,0.05463489,0.031397307,50,60,183.1672725,185.2654549,185.5272731,185.2881823,187.1154556,188.6554543,186.720909,186.0418194,186.3690912,185.6981815,893.6424003,873.1097984,864.0827997,874.1807983,872.405997,874.9152025,867.9996008,879.5969979,865.4597978,875.3741982,82.04727201,82.05363555,82.05636278,82.05272647,82.05181739,82.04818108,82.04999924,82.04909016,82.05636278,82.05090831,152.9818182,149.3545455,147.6363636,149.8318182,149.4818182,149.8318182,148.5909091,150.4045455,148.2090909,149.8636364,37.65312628,38.53157182,38.2344275,33.70100736,34.67937872,-989.9181818,28.69439843,35.95167198,33.3310318,38.71938796,6.514907304,8570.279572,51.52683081,2185.993889,6.513412311,8570.259846,1496.154545,644,42.8,82.27468366,45,55,65,80,1,75.63565348,75.26791299,180.2301665,9.048553814,14155.27743,58.93993586,116.5906702,62.43157165,32.67534637,0.493576395,85.66346768,100.9901056,414.7381245,427.7933061,2409.935954,214.3680294,116.053767,225.0732619,49.11661157,-1.345048794,0.380083405,-0.645261186,1.296940725,130.6146097,24.27938199,0.385627107,336.8180489,0.25449811,197.8198664,104.6917083,5,5,5,5,5,5,300,40,15,24.09935965,3.53639605,0,0,20.48449978,0,0.002538405,0,0,92.19907414,22.66940233,250,0,32.75548673,0,3.315693665,2.676884029,2.756354226,71.40737749,1.970226678,3,3,3
-2.8433329,7.545499355,0.41854459,-0.168072523,38.65554451,50,60,2,31.59636273,4.8890436,53.00367242,61.67577721,72.89417788,60.76747018,3.396016689,33.40767662,28.75083079,3.391719363,13.40830701,330.1785381,155.3392233,151.3962124,-0.839499898,-2.509208453,32.79831877,0,32.73937373,1754.508204,34.21245435,1865.488415,11.89950607,535.7387139,0,30.04270782,6.614978696,4.655797378,3.685162252,36.114155,33.39345985,35,40,31.22059886,147.0183867,0.042617803,0,577.7580711,585.9188414,39.8474174,52.79188734,63.67133796,45.57850326,9.014312905,2.058764208,0.018889322,36.16666412,91.36158098,121.2831747,13.48965264,19.01222176,32.9220044,25.92337163,36.46331022,17.76253179,0.047637055,0.009832233,50,60,211.5702974,214.3970307,215.3297032,214.1366337,216.2247517,217.7356439,215.9089112,214.7138613,215.7851485,214.500989,1065.888897,1044.359826,1035.994815,1044.859718,1041.760339,1044.293167,1033.295351,1049.825395,1033.561963,1045.72622,81.99207933,81.99801983,82.00198017,81.99702975,81.99702975,81.99009916,81.99801983,81.99702975,82,81.99801983,182.5544554,178.7425743,177.2871287,178.7772277,178.2227723,178.8811881,176.8366337,179.4009901,176.9059406,179.1237624,32.29782607,31.01171433,30.05599381,28.8435092,31.06621867,-999,29.03907266,32.31071831,31.50468711,32.68322267,6.510525241,8569.115989,60,2611.705914,6.51253052,8569.119566,1786.905941,646,4.544554455,82.26354452,45,55,65,80,1,74.11847966,74.80819695,176.8232017,10.0625292,13887.69438,65.51278354,263.3454838,62.66568242,32.67534637,0.486979157,226.270726,244.589596,419.0905333,429.4795393,2725.980964,212.7406476,115.6699791,224.7441657,54.55760046,-1.762013126,0.651184941,-0.677230176,1.227868883,130.7095418,24.21072837,0.325878946,339.0569141,0.199681427,198.063634,114.0188112,5,5,5,5,5,5,300,40,15,27.25980991,3.92814738,0,0,20.58922732,0,0.002340241,0,0,73.81165223,22.81825838,250,0,0.471824316,0,3.166236856,2.676931764,2.756374114,73.20834751,1.230822234,3,3,3
